# Avastel long time infected IPs blocklist
# Last update: Mon Mar 04 2024 00:03:51 GMT+0000 (Coordinated Universal Time)
# Number IPs blocked: 12735

ip_address;num_days;autonomous_system
190.4.195.218;45;CTC. CORP S.A. TELEFONICA EMPRESAS
190.5.35.83;19;Pacifico Cable SPA.
190.5.35.96;16;Pacifico Cable SPA.
190.5.36.75;53;Pacifico Cable SPA.
190.5.111.116;20;Columbus Networks de Honduras S. de R.L.
190.5.138.171;15;ICOMSA S.A. de C.V.
190.5.153.50;48;ICOMSA S.A. de C.V.
190.5.171.66;48;MERCO COMUNICACIONES
190.6.25.120;42;Net Uno, C.A.
190.6.37.107;15;Net Uno, C.A.
190.6.52.110;32;Net Uno, C.A.
190.6.52.137;30;Net Uno, C.A.
190.6.56.136;33;Net Uno, C.A.
190.6.220.130;54;MERCO COMUNICACIONES
190.7.60.115;34;Gigared S.A.
190.7.131.19;51;EPM Telecomunicaciones S.A. E.S.P.
190.7.139.84;48;EPM Telecomunicaciones S.A. E.S.P.
190.7.139.85;16;EPM Telecomunicaciones S.A. E.S.P.
190.7.139.86;17;EPM Telecomunicaciones S.A. E.S.P.
190.7.155.131;33;EPM Telecomunicaciones S.A. E.S.P.
190.11.64.49;22;Comteco Ltda
190.12.74.48;53;OPTICAL TECHNOLOGIES S.A.C.
190.12.77.33;59;OPTICAL TECHNOLOGIES S.A.C.
190.13.177.114;48;Telefonica del Sur S.A.
190.13.184.89;24;Telefonica del Sur S.A.
190.14.239.85;36;Media Commerce Partners S.A
190.14.239.89;40;Media Commerce Partners S.A
190.14.239.91;16;Media Commerce Partners S.A
190.15.125.139;33;ALOO TELECOM - FSF TECNOLOGIA SA
190.15.199.72;27;Informatica y Telecomunicaciones S.A.
190.24.128.62;49;Colombia
190.24.138.99;57;Colombia
190.25.189.242;45;Colombia
190.25.225.82;32;Colombia
190.25.242.147;28;Colombia
190.34.154.84;59;Cable & Wireless Panama
190.34.178.194;33;Cable & Wireless Panama
190.35.217.234;43;Cable & Wireless Panama
190.38.99.232;27;
190.39.201.115;45;CANTV Servicios, Venezuela
190.52.128.174;44;CO.PA.CO.
190.52.130.72;54;CO.PA.CO.
190.52.135.78;47;CO.PA.CO.
190.55.83.138;22;Telecentro S.A.
190.55.149.115;46;Telecentro S.A.
190.56.100.90;24;Telgua
190.57.173.82;40;PUNTONET S.A.
190.57.232.234;18;Gigared S.A.
190.57.246.136;47;Gigared S.A.
190.60.76.120;47;IFX18747
190.60.91.212;56;IFX18747
190.60.103.202;23;IFX18747
190.60.199.194;49;IFX18747
190.60.215.70;19;IFX18747
190.61.62.252;15;UFINET PANAMA S.A.
190.64.150.236;18;Administracion Nacional de Telecomunicaciones
190.69.27.57;45;COLOMBIA TELECOMUNICACIONES S.A. ESP
190.71.18.122;57;EPM Telecomunicaciones S.A. E.S.P.
190.71.195.234;56;EPM Telecomunicaciones S.A. E.S.P.
190.71.196.58;47;EPM Telecomunicaciones S.A. E.S.P.
190.71.198.146;42;EPM Telecomunicaciones S.A. E.S.P.
190.72.102.6;19;CANTV Servicios, Venezuela
190.72.219.191;21;CANTV Servicios, Venezuela
190.73.65.95;22;CANTV Servicios, Venezuela
190.73.212.192;15;CANTV Servicios, Venezuela
190.74.119.57;26;CANTV Servicios, Venezuela
190.75.103.39;20;CANTV Servicios, Venezuela
190.77.13.248;27;CANTV Servicios, Venezuela
190.77.18.52;25;CANTV Servicios, Venezuela
190.77.139.150;21;CANTV Servicios, Venezuela
190.83.15.109;33;TAPIA FLORES OSCAR ALDO FIBRANET ZAMORA
190.85.14.17;57;Telmex Colombia S.A.
190.85.28.35;24;Telmex Colombia S.A.
190.85.122.108;27;Telmex Colombia S.A.
190.85.149.170;25;Telmex Colombia S.A.
190.89.31.59;20;
190.89.31.62;28;
190.89.31.145;39;
190.89.157.49;18;CONNECT TELECOM LTDA
190.89.193.65;55;Raiznet Telecom Ltda
190.90.191.45;19;INTERNEXA S.A. E.S.P
190.90.191.49;18;INTERNEXA S.A. E.S.P
190.94.80.242;43;ALTICE DOMINICANA S.A.
190.94.200.110;31;IFX Networks Venezuela C.A.
190.94.212.109;20;IFX Networks Venezuela C.A.
190.94.247.222;49;IFX Networks Venezuela C.A.
190.95.0.9;17;Telefonica del Sur S.A.
190.95.10.66;53;Telefonica del Sur S.A.
190.96.96.158;36;Necusoft Cia. Ltda.
190.98.219.61;55;Gtd Internet S.A.
190.102.123.6;27;COLOMBIA MAS TV S.A.S
190.102.134.53;27;OPTICAL TECHNOLOGIES S.A.C.
190.102.243.2;39;Pacifico Cable SPA.
190.103.12.37;58;SES Sistemas Electronicos S.A.
190.103.16.33;51;CYBERTAP
190.103.16.34;42;CYBERTAP
190.103.29.46;55;CORPORACION FIBEX TELECOM, C.A.
190.103.53.177;42;
190.103.181.232;23;Telecable Central, S.A.
190.103.182.158;38;Telecable Central, S.A.
190.103.183.59;52;Telecable Central, S.A.
190.104.28.58;41;Telefonica Celular de Bolivia S.A.
190.104.154.126;38;Nucleo S.A.
190.104.195.171;49;CPS
190.104.208.90;52;CPS
190.104.245.108;25;CPS
190.104.247.186;33;CPS
190.107.221.219;32;Lima Video Cable S.A. Cabletel
190.109.21.153;40;
190.109.164.58;55;EDATEL S.A. E.S.P
190.109.227.107;18;Cotel Ltda.
190.111.230.228;38;CPS
190.112.43.206;55;Internet Winds AG
190.113.164.14;58;ARLINK S.A.
190.114.46.94;44;Pacifico Cable SPA.
190.114.244.98;45;Gold Data C.A.
190.119.62.145;35;America Movil Peru S.A.C.
190.119.90.67;21;America Movil Peru S.A.C.
190.119.90.69;36;America Movil Peru S.A.C.
190.119.179.118;23;America Movil Peru S.A.C.
190.119.197.73;15;America Movil Peru S.A.C.
190.120.9.86;57;Navega.com S.A.
190.120.14.234;27;Navega.com S.A.
190.120.17.122;54;Navega.com S.A.
190.120.20.99;38;Navega.com S.A.
190.120.20.102;48;Navega.com S.A.
190.120.183.157;50;COSEIDI S.A.
190.120.253.128;23;CORPORACION FIBEX TELECOM, C.A.
190.120.253.163;28;CORPORACION FIBEX TELECOM, C.A.
190.120.253.199;22;CORPORACION FIBEX TELECOM, C.A.
190.120.253.202;21;CORPORACION FIBEX TELECOM, C.A.
190.121.12.115;21;Telefonica del Sur S.A.
190.121.17.224;41;Telefonica del Sur S.A.
190.121.133.97;21;Media Commerce Partners S.A
190.121.135.140;40;Media Commerce Partners S.A
190.121.144.126;44;Media Commerce Partners S.A
190.121.146.178;36;Media Commerce Partners S.A
190.121.158.34;23;Media Commerce Partners S.A
190.121.233.210;54;Corporacion Digitel C.A.
190.122.100.66;37;WIND Telecom S.A.
190.122.216.246;20;SATELITES Y TELECOMUNICACIONES C.A
190.122.222.161;15;SATELITES Y TELECOMUNICACIONES C.A
190.127.252.28;45;COMCEL S.A.
190.128.220.179;22;Telecel S.A.
190.128.220.183;21;Telecel S.A.
190.129.54.194;37;Entel S.A. - EntelNet
190.129.65.2;50;Entel S.A. - EntelNet
190.129.71.123;45;Entel S.A. - EntelNet
190.129.164.207;38;Entel S.A. - EntelNet
190.131.206.220;23;COLUMBUS NETWORKS COLOMBIA
190.131.208.144;55;COLUMBUS NETWORKS COLOMBIA
190.131.255.34;31;COLUMBUS NETWORKS COLOMBIA
190.138.223.249;56;Telecom Argentina S.A.
190.139.7.34;43;Telecom Argentina S.A.
190.143.102.50;47;Telmex Colombia S.A.
190.144.61.51;57;Telmex Colombia S.A.
190.144.76.38;38;Telmex Colombia S.A.
190.144.124.166;45;Telmex Colombia S.A.
190.144.234.244;19;Telmex Colombia S.A.
190.145.19.222;15;Telmex Colombia S.A.
190.145.40.218;32;Telmex Colombia S.A.
190.145.158.90;18;Telmex Colombia S.A.
190.145.160.68;18;Telmex Colombia S.A.
190.145.196.146;56;Telmex Colombia S.A.
190.145.216.194;25;Telmex Colombia S.A.
190.145.239.233;21;Telmex Colombia S.A.
190.148.15.141;18;Telgua
190.149.74.170;46;Telgua
190.151.5.211;46;ENTEL CHILE S.A.
190.151.20.210;25;ENTEL CHILE S.A.
190.151.33.10;56;ENTEL CHILE S.A.
190.151.49.242;26;ENTEL CHILE S.A.
190.151.92.62;42;ENTEL CHILE S.A.
190.152.8.170;32;CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP
190.152.214.79;48;CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP
190.153.59.164;28;Net Uno, C.A.
190.157.216.226;16;Telmex Colombia S.A.
190.158.113.238;57;Telmex Colombia S.A.
190.167.122.142;16;Compania Dominicana de Telefonos S. A.
190.171.97.18;19;Telecable Economico S.A.
190.171.182.193;48;CTC. CORP S.A. TELEFONICA EMPRESAS
190.180.111.131;18;COTAS LTDA.
190.181.32.46;41;AXS Bolivia S. A.
190.181.33.38;28;AXS Bolivia S. A.
190.181.56.10;49;AXS Bolivia S. A.
190.181.60.26;45;AXS Bolivia S. A.
190.181.60.51;48;AXS Bolivia S. A.
190.181.60.82;45;AXS Bolivia S. A.
190.181.63.194;39;AXS Bolivia S. A.
190.181.255.3;32;Newcom Limited
190.183.218.250;30;Gigared S.A.
190.186.29.213;49;COTAS LTDA.
190.186.32.84;50;COTAS LTDA.
190.186.44.148;37;COTAS LTDA.
190.186.107.178;31;COTAS LTDA.
190.186.233.214;29;COTAS LTDA.
190.187.247.231;43;AMERICATEL PERU S.A.
190.187.247.232;27;AMERICATEL PERU S.A.
190.196.156.66;40;Gtd Internet S.A.
190.196.182.61;46;Gtd Internet S.A.
190.200.209.223;22;
190.202.0.214;24;CANTV Servicios, Venezuela
190.202.0.234;50;CANTV Servicios, Venezuela
190.202.2.2;49;CANTV Servicios, Venezuela
190.202.11.94;32;CANTV Servicios, Venezuela
190.202.12.166;58;CANTV Servicios, Venezuela
190.202.13.114;55;CANTV Servicios, Venezuela
190.202.13.142;32;CANTV Servicios, Venezuela
190.202.13.226;46;CANTV Servicios, Venezuela
190.202.15.166;24;CANTV Servicios, Venezuela
190.202.15.210;57;CANTV Servicios, Venezuela
190.202.22.170;58;CANTV Servicios, Venezuela
190.202.24.202;50;CANTV Servicios, Venezuela
190.202.27.206;51;CANTV Servicios, Venezuela
190.202.28.106;49;CANTV Servicios, Venezuela
190.202.45.230;39;CANTV Servicios, Venezuela
190.202.72.2;40;CANTV Servicios, Venezuela
190.202.85.38;45;CANTV Servicios, Venezuela
190.202.85.114;56;CANTV Servicios, Venezuela
190.202.94.150;22;CANTV Servicios, Venezuela
190.202.128.50;37;CANTV Servicios, Venezuela
190.205.37.238;56;CANTV Servicios, Venezuela
190.205.59.6;56;CANTV Servicios, Venezuela
190.205.60.70;20;CANTV Servicios, Venezuela
190.205.106.42;17;CANTV Servicios, Venezuela
190.205.107.234;23;CANTV Servicios, Venezuela
190.205.115.82;47;CANTV Servicios, Venezuela
190.205.121.113;51;CANTV Servicios, Venezuela
190.205.124.42;53;CANTV Servicios, Venezuela
190.210.211.252;51;NSS S.A.
190.210.236.240;51;NSS S.A.
190.211.119.114;38;Cooperativa de Electrificacion Rural de San Carlos R.L. Coopelesca R.L.
190.211.252.66;34;SWISS GLOBAL SERVICES S.A.S
190.211.255.106;15;Private Layer INC
190.212.112.194;36;Telgua
190.214.40.210;32;CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP
190.214.46.178;31;CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP
190.215.207.20;48;Gtd Internet S.A.
190.216.130.28;39;LVLT-3549
190.217.195.54;54;Telefonica del Sur S.A.
190.217.197.47;15;Telefonica del Sur S.A.
190.218.146.52;42;Cable Onda
190.219.112.144;42;Cable Onda
190.219.162.17;30;Cable Onda
190.221.50.211;39;AMX Argentina S.A.
190.221.155.220;53;AMX Argentina S.A.
190.223.60.58;24;America Movil Peru S.A.C.
190.242.39.58;19;COLUMBUS NETWORKS COLOMBIA
190.242.58.90;36;COLUMBUS NETWORKS COLOMBIA
190.242.107.106;41;COLUMBUS-NETWORKS
190.242.109.49;57;COLUMBUS NETWORKS COLOMBIA
190.248.29.66;44;EPM Telecomunicaciones S.A. E.S.P.
190.248.134.234;37;EPM Telecomunicaciones S.A. E.S.P.
190.248.156.82;53;EPM Telecomunicaciones S.A. E.S.P.
190.254.0.61;55;COLOMBIA TELECOMUNICACIONES S.A. ESP
190.255.58.106;25;COLOMBIA TELECOMUNICACIONES S.A. ESP
191.5.174.158;37;NEW SYSTEM INTERNET
191.8.146.222;47;TELEFONICA BRASIL S.A
191.9.113.241;55;TELEFONICA BRASIL S.A
191.13.252.80;27;TELEFONICA BRASIL S.A
191.30.64.89;48;TELEFONICA BRASIL S.A
191.31.123.42;58;TELEFONICA BRASIL S.A
191.31.124.242;35;TELEFONICA BRASIL S.A
191.32.23.108;35;TELEFONICA BRASIL S.A
191.35.128.142;25;TELEFONICA BRASIL S.A
191.97.49.141;20;INTERNEXA PERU S.A
191.98.157.161;32;OPTICAL TECHNOLOGIES S.A.C.
191.98.176.82;56;OPTICAL TECHNOLOGIES S.A.C.
191.98.176.90;47;OPTICAL TECHNOLOGIES S.A.C.
191.98.192.126;23;INTERNET TELECOMUNICATION COMPANY DE GUATEMALA, S.A.
191.98.220.251;28;WIRNET S.R.L.
191.100.31.101;28;ETAPA EP
191.102.37.172;22;TRANSDATELECOM S.A
191.103.88.2;54;METRORED S.A. DE C.V.
191.177.174.188;33;CLARO S.A.
191.177.177.205;41;CLARO S.A.
191.177.232.31;16;CLARO S.A.
191.177.232.136;33;CLARO S.A.
191.187.69.63;35;CLARO S.A.
191.205.240.172;49;TELEFONICA BRASIL S.A
191.217.144.58;40;Brasil Telecom SA - Filial Distrito Federal
191.241.231.114;32;America-NET Ltda.
191.241.242.59;29;America-NET Ltda.
191.242.178.19;16;CONECT TELECOM
191.242.242.3;32;Horizons Telecomunicacoes e Tecnologia S.A.
191.254.251.127;58;TELEFONICA BRASIL S.A
192.3.59.175;35;AS-COLOCROSSING
192.82.64.12;21;first E-commerce and TriplePlay Service ISP in Mongolia.
192.82.64.192;55;first E-commerce and TriplePlay Service ISP in Mongolia.
192.82.65.72;47;first E-commerce and TriplePlay Service ISP in Mongolia.
192.82.65.168;24;first E-commerce and TriplePlay Service ISP in Mongolia.
192.82.65.200;35;first E-commerce and TriplePlay Service ISP in Mongolia.
192.82.66.172;56;first E-commerce and TriplePlay Service ISP in Mongolia.
192.82.92.150;57;first E-commerce and TriplePlay Service ISP in Mongolia.
192.100.191.198;43;UNIVERSIDAD MARIANA
192.100.191.201;37;UNIVERSIDAD MARIANA
192.140.145.238;50;Cyber Internet Services Pvt Ltd.
192.140.150.118;40;Cyber Internet Services Pvt Ltd.
192.141.201.20;15;Torre das Antenas Comercio e Servicos Tecnico LTDA
192.145.2.87;16;Kucherenkov Nikolay Alexeevich
192.145.169.58;50;HORMUUD
192.152.192.230;50;CITY-OF-RUSTON
192.155.90.118;58;Linode, LLC
192.155.90.220;55;Linode, LLC
192.165.26.29;40;Fast Fiber Connection i Sverige AB
192.241.192.8;44;DIGITALOCEAN-ASN
192.241.192.66;20;DIGITALOCEAN-ASN
192.241.193.50;20;DIGITALOCEAN-ASN
192.241.195.12;43;DIGITALOCEAN-ASN
192.241.196.75;30;DIGITALOCEAN-ASN
192.241.196.118;15;DIGITALOCEAN-ASN
192.241.196.119;35;DIGITALOCEAN-ASN
192.241.196.120;29;DIGITALOCEAN-ASN
192.241.197.4;21;DIGITALOCEAN-ASN
192.241.197.16;27;DIGITALOCEAN-ASN
192.241.200.4;35;DIGITALOCEAN-ASN
192.241.200.25;15;DIGITALOCEAN-ASN
192.241.200.65;49;DIGITALOCEAN-ASN
192.241.200.71;39;DIGITALOCEAN-ASN
192.241.201.73;40;DIGITALOCEAN-ASN
192.241.201.86;15;DIGITALOCEAN-ASN
192.241.202.27;28;DIGITALOCEAN-ASN
192.241.202.77;25;DIGITALOCEAN-ASN
192.241.202.82;36;DIGITALOCEAN-ASN
192.241.203.5;19;DIGITALOCEAN-ASN
192.241.203.31;21;DIGITALOCEAN-ASN
192.241.203.43;30;DIGITALOCEAN-ASN
192.241.203.76;40;DIGITALOCEAN-ASN
192.241.204.4;49;DIGITALOCEAN-ASN
192.241.204.26;40;DIGITALOCEAN-ASN
192.241.204.35;29;DIGITALOCEAN-ASN
192.241.204.38;40;DIGITALOCEAN-ASN
192.241.204.54;40;DIGITALOCEAN-ASN
192.241.204.66;55;DIGITALOCEAN-ASN
192.241.205.27;41;DIGITALOCEAN-ASN
192.241.207.4;26;DIGITALOCEAN-ASN
192.241.207.57;51;DIGITALOCEAN-ASN
192.241.207.77;45;DIGITALOCEAN-ASN
192.241.207.100;32;DIGITALOCEAN-ASN
192.241.208.20;23;DIGITALOCEAN-ASN
192.241.208.60;28;DIGITALOCEAN-ASN
192.241.209.4;21;DIGITALOCEAN-ASN
192.241.209.7;19;DIGITALOCEAN-ASN
192.241.210.27;17;DIGITALOCEAN-ASN
192.241.210.81;41;DIGITALOCEAN-ASN
192.241.210.82;15;DIGITALOCEAN-ASN
192.241.212.28;15;DIGITALOCEAN-ASN
192.241.212.31;27;DIGITALOCEAN-ASN
192.241.212.44;35;DIGITALOCEAN-ASN
192.241.212.50;20;DIGITALOCEAN-ASN
192.241.213.12;30;DIGITALOCEAN-ASN
192.241.213.38;16;DIGITALOCEAN-ASN
192.241.213.43;35;DIGITALOCEAN-ASN
192.241.214.9;18;DIGITALOCEAN-ASN
192.241.215.24;23;DIGITALOCEAN-ASN
192.241.215.35;30;DIGITALOCEAN-ASN
192.241.216.50;19;DIGITALOCEAN-ASN
192.241.217.7;51;DIGITALOCEAN-ASN
192.241.217.36;23;DIGITALOCEAN-ASN
192.241.219.19;44;DIGITALOCEAN-ASN
192.241.219.37;47;DIGITALOCEAN-ASN
192.241.219.44;50;DIGITALOCEAN-ASN
192.241.219.57;20;DIGITALOCEAN-ASN
192.241.219.60;38;DIGITALOCEAN-ASN
192.241.221.41;29;DIGITALOCEAN-ASN
192.241.221.64;33;DIGITALOCEAN-ASN
192.241.222.92;19;DIGITALOCEAN-ASN
192.241.224.14;18;DIGITALOCEAN-ASN
192.241.224.15;25;DIGITALOCEAN-ASN
192.241.224.39;45;DIGITALOCEAN-ASN
192.241.224.42;28;DIGITALOCEAN-ASN
192.241.225.21;53;DIGITALOCEAN-ASN
192.241.225.72;18;DIGITALOCEAN-ASN
192.241.225.75;37;DIGITALOCEAN-ASN
192.241.225.78;50;DIGITALOCEAN-ASN
192.241.226.6;28;DIGITALOCEAN-ASN
192.241.226.36;39;DIGITALOCEAN-ASN
192.241.227.37;25;DIGITALOCEAN-ASN
192.241.230.63;18;DIGITALOCEAN-ASN
192.241.231.10;29;DIGITALOCEAN-ASN
192.241.231.44;18;DIGITALOCEAN-ASN
192.241.231.46;49;DIGITALOCEAN-ASN
192.241.231.51;16;DIGITALOCEAN-ASN
192.241.232.14;42;DIGITALOCEAN-ASN
192.241.232.36;30;DIGITALOCEAN-ASN
192.241.233.21;29;DIGITALOCEAN-ASN
192.241.233.29;34;DIGITALOCEAN-ASN
192.241.233.36;55;DIGITALOCEAN-ASN
192.241.233.38;50;DIGITALOCEAN-ASN
192.241.233.40;43;DIGITALOCEAN-ASN
192.241.233.46;18;DIGITALOCEAN-ASN
192.241.235.9;33;DIGITALOCEAN-ASN
192.241.235.31;27;DIGITALOCEAN-ASN
192.241.236.53;57;DIGITALOCEAN-ASN
192.241.237.41;43;DIGITALOCEAN-ASN
192.241.238.40;48;DIGITALOCEAN-ASN
192.241.238.43;18;DIGITALOCEAN-ASN
192.241.239.4;18;DIGITALOCEAN-ASN
192.241.239.16;41;DIGITALOCEAN-ASN
192.241.239.32;22;DIGITALOCEAN-ASN
192.241.239.40;20;DIGITALOCEAN-ASN
192.250.196.178;29;CNSERVERS
192.250.197.58;47;CNSERVERS
192.250.197.130;33;CNSERVERS
192.254.69.55;25;DACEN-2
193.35.18.30;25;ASN-CXA-ALL-CCI-22773-RDC
193.227.61.133;55;EUN
193.252.104.50;32;Orange
193.151.0.73;32;Federal Agency for State Property Management
193.37.69.150;43;Nemtcov Nikolai Alexandrovich
193.106.29.124;39;Infium, UAB
193.150.65.252;55;FOP Sinev Maksim Viktorovich
193.248.59.47;41;Orange
193.227.12.241;56;EUN
193.118.53.91;47;ZEN-ECN
193.227.11.125;26;EUN
193.107.103.39;42;First Digital TV Ltd
193.90.13.71;50;Globalconnect As
193.112.70.226;15;Shenzhen Tencent Computer Systems Company Limited
193.242.162.250;23;FOP Molochko Nina Vasilievna,
193.252.188.66;21;Orange
193.106.171.16;57;Orion Telecom LLC
193.111.83.34;54;TOV Highload Systems
193.188.254.200;18;SkyInet Ltd.
193.228.164.22;56;OOO Post ltd
193.193.242.163;57;astel Jsc
193.242.151.148;26;SvyazResurs-Kuban, LLC
193.35.18.53;28;ASN-CXA-ALL-CCI-22773-RDC
193.34.95.94;16;Sumski Telecom Systems Ltd
193.84.50.143;27;PE Osaula Mihail Dmitrovich
193.19.84.136;21;Fozzy-food ltd
193.242.149.209;53;SvyazResurs-Kuban, LLC
193.169.5.190;47;Lekstar Communication Ltd.
193.90.13.39;23;Globalconnect As
193.109.85.36;20;M247 Ltd
193.194.91.134;47;ARN
193.35.18.223;56;ASN-CXA-ALL-CCI-22773-RDC
193.162.28.153;17;Meganet LLP
193.107.103.15;51;First Digital TV Ltd
193.93.48.3;21;LLC Netiks
193.193.245.26;37;astel Jsc
193.227.49.2;40;EUN
193.242.151.243;34;SvyazResurs-Kuban, LLC
193.227.11.123;35;EUN
193.95.91.162;27;ATI-ISP
193.227.62.194;42;EUN
193.168.225.188;51;Expert Telecom LLC
193.168.176.207;17;Joint stock company For
193.251.68.89;44;Orange
193.35.18.127;30;ASN-CXA-ALL-CCI-22773-RDC
193.181.51.142;16;Arkaden Konsult AB
193.19.103.93;31;Municipalnoe kazennoe uchrezhdenie goroda Novosibirska Hozyaistvennoe upravlenie
193.200.151.16;19;LIMANET Ltd.
193.227.29.194;23;EUN
193.118.52.42;23;ZEN-ECN
193.255.136.215;15;National Academic Network and Information Center
193.95.2.246;15;ATI-ISP
193.33.240.195;26;KaspNet Ltd.
193.118.52.78;41;ZEN-ECN
193.122.166.253;22;ORACLE-BMC-31898
193.242.150.144;33;SvyazResurs-Kuban, LLC
193.242.149.219;29;SvyazResurs-Kuban, LLC
193.252.105.6;46;Orange
193.176.97.204;17;
193.238.110.132;54;CrimeaCom South LLC
193.106.151.136;35;
193.118.53.37;15;ZEN-ECN
193.117.144.124;18;Virtual1 Limited
193.118.52.34;24;ZEN-ECN
193.227.11.119;54;EUN
193.142.146.227;58;HostSlick
193.93.77.39;23;TOV ONECOM
193.118.52.30;31;ZEN-ECN
193.95.102.138;25;ATI-ISP
193.222.96.116;23;
193.118.51.134;18;ZEN-ECN
193.109.8.28;20;The State Cyber Protection Center of the State Service of Special Communication and Informat
194.0.113.10;34;Rostelecom
193.138.129.205;57;New Communication Technologies LLC
193.93.217.241;29;PC Astra-net
193.148.44.25;38;Fund of Social Insurance of Russian Federation
193.227.19.245;57;EUN
193.233.21.60;24;LLC Baxet
193.90.13.9;22;Globalconnect As
193.233.132.144;31;ATT-INTERNET4
193.118.52.22;21;ZEN-ECN
193.90.13.57;18;Globalconnect As
193.233.172.11;29;
193.242.151.237;15;SvyazResurs-Kuban, LLC
193.242.149.192;37;SvyazResurs-Kuban, LLC
193.118.53.35;20;ZEN-ECN
194.1.232.195;24;Electrica LLC
194.8.136.33;43;Sibline Ltd.
194.12.81.145;29;FOP Koval Dmitro Orestovich
194.31.152.101;49;Luganet
194.36.111.51;39;M247 Ltd
194.38.22.71;27;Rices Privately owned enterprise
194.38.23.16;27;Rices Privately owned enterprise
194.44.11.194;20;State Enterprise Scientific and Telecommunication Centre Ukrainian Academic and Research Netw
194.44.189.247;49;State Enterprise Scientific and Telecommunication Centre Ukrainian Academic and Research Netw
194.44.211.230;30;State Enterprise Scientific and Telecommunication Centre Ukrainian Academic and Research Netw
194.60.242.3;40;Goodnet LLC
194.65.179.182;41;Servicos De Comunicacoes E Multimedia S.A.
194.67.51.48;27;PVimpelCom
194.67.62.202;29;PVimpelCom
194.78.220.18;46;Proximus NV
194.85.22.1;56;Cjsc Autoassistance
194.85.22.2;40;Cjsc Autoassistance
194.85.22.14;26;Cjsc Autoassistance
194.85.22.21;42;Cjsc Autoassistance
194.85.22.35;38;Cjsc Autoassistance
194.105.218.9;40;Communication, Communications, Informatics Ltd.
194.107.21.172;42;OOO NPP Logika
194.107.21.178;49;OOO NPP Logika
194.135.121.54;53;PJSC Moscow city telephone network
194.135.122.82;57;PJSC Moscow city telephone network
194.135.123.68;55;PJSC Moscow city telephone network
194.135.231.126;25;PJSC Moscow city telephone network
194.145.216.35;38;OOO NPO Intermet
194.158.200.222;44;Republican Unitary Telecommunication Enterprise Beltelecom
194.158.216.23;25;Republican Unitary Telecommunication Enterprise Beltelecom
194.163.159.224;15;Contabo GmbH
194.165.17.11;51;ADM Service Ltd.
194.165.146.117;57;Jordan Data Communications Company LLC
194.165.151.58;18;Jordan Data Communications Company LLC
194.170.189.226;19;Emirates Telecommunications Corporation
194.183.171.33;47;Scientific -Industrial Firm Volz Ltd
194.184.191.243;24;Telecom Italia
194.186.6.119;34;PVimpelCom
194.186.29.78;56;PVimpelCom
194.186.98.18;47;PVimpelCom
194.186.109.118;20;PVimpelCom
194.186.110.18;49;PVimpelCom
194.186.111.150;27;PVimpelCom
194.186.196.2;23;PVimpelCom
194.186.213.231;54;PVimpelCom
194.186.231.70;49;PVimpelCom
194.187.148.17;53;CrimeaCom South LLC
194.190.43.68;49;JSC Elektrosvyaz
194.190.87.171;32;State Autonomous Institution of the Republic of Dagestan Information Technology Center
194.190.97.149;58;Ooo W-internet
194.190.140.143;42;
194.190.140.208;30;
194.226.181.5;49;OJSC Modniy Kontinent
194.226.191.54;47;ZAO GTNT
194.228.221.66;17;O2 Czech Republic, a.s.
194.244.59.3;47;Irideos S.p.A.
194.247.23.186;57;INTERRA Ltd.
195.0.132.172;38;Globalconnect As
195.0.136.3;19;Globalconnect As
195.0.138.244;44;Globalconnect As
195.0.141.106;32;Globalconnect As
195.0.142.163;40;Globalconnect As
195.0.143.178;26;Globalconnect As
195.0.227.253;38;Globalconnect As
195.3.159.203;15;BGNet LLC
195.3.221.178;57;Meverywhere sp. z o.o.
195.5.128.214;45;PJSC MegaFon
195.9.87.106;15;PJSC Moscow city telephone network
195.9.110.66;38;PJSC Moscow city telephone network
195.9.236.54;18;PJSC Moscow city telephone network
195.9.244.34;30;PJSC Moscow city telephone network
195.12.136.246;25;SWAN, a.s.
195.16.76.101;38;ProKK SE
195.18.17.242;52;PE Tsibrankov Konstantin Igorevich
195.19.113.17;37;
195.19.210.35;42;LLC Gorodskoy supermarket
195.20.125.98;59;Firm Delta PE
195.24.233.222;50;
195.29.103.108;35;Hrvatski Telekom d.d.
195.32.41.105;40;Micso s.r.l.
195.34.206.77;50;Private Enterprise RadioNet
195.34.242.172;58;Rostelecom
195.34.243.30;50;Rostelecom
195.37.190.89;15;Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.
195.38.161.50;22;Asiainfo Te
195.46.106.241;18;Rostelecom
195.46.123.208;52;Rostelecom
195.57.73.197;54;Telefonica De Espana
195.57.239.11;25;Telefonica De Espana
195.58.17.197;53;PVimpelCom
195.62.15.42;49;ISP Shtorm LTD
195.64.214.198;28;JSC ER-Telecom Holding
195.66.105.20;20;ELS Telecom, LTD
195.72.228.174;41;Rostelecom
195.72.233.94;30;Rostelecom
195.72.252.46;43;Rostelecom
195.78.104.245;44;Oleksandr Butenko
